Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
KAI7840424.1,Cytoplasm,,0.6714000105857849,0.40630000829696655,0.027699999511241913,0.08129999786615372,0.26499998569488525,0.01899999938905239,0.015799999237060547,0.24660000205039978,0.16509999334812164,0.07339999824762344
KAI7840427.1,Extracellular,Signal peptide,0.21899999678134918,0.07349999994039536,0.6593000292778015,0.1624000072479248,0.1485999971628189,0.012400000356137753,0.5195000171661377,0.54339998960495,0.1972000002861023,0.0017000000225380063
KAI7840431.1,Endoplasmic reticulum,Signal peptide,0.25440001487731934,0.0851999968290329,0.26660001277923584,0.2328999936580658,0.39149999618530273,0.4431000053882599,0.8339999914169312,0.10350000113248825,0.3140000104904175,0.08449999988079071
KAI7840432.1,Endoplasmic reticulum,Signal peptide,0.2669999897480011,0.08720000088214874,0.26759999990463257,0.20430000126361847,0.4122999906539917,0.39750000834465027,0.8335000276565552,0.10949999839067459,0.3294999897480011,0.06700000166893005
KAI7840433.1,Endoplasmic reticulum,Signal peptide,0.26980000734329224,0.0851999968290329,0.31369999051094055,0.18039999902248383,0.41609999537467957,0.43529999256134033,0.8285999894142151,0.12070000171661377,0.33500000834465027,0.0771000012755394
KAI7840442.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.18050000071525574,0.23180000483989716,0.08540000021457672,0.35659998655319214,0.3544999957084656,0.010599999688565731,0.6026999950408936,0.2727000117301941,0.37290000915527344,0.010400000028312206
KAI7840444.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.1031000018119812,0.12269999831914902,0.03610000014305115,0.2825999855995178,0.21780000627040863,0.007699999958276749,0.5945000052452087,0.2759000062942505,0.30480000376701355,0.009499999694526196
KAI7840445.1,Cytoplasm|Nucleus,Nuclear export signal,0.6309000253677368,0.6044999957084656,0.061000000685453415,0.14270000159740448,0.32670000195503235,0.01209999993443489,0.11569999903440475,0.11169999837875366,0.04960000142455101,0.01720000058412552
KAI7840454.1,Cell membrane|Lysosome/Vacuole,Transmembrane domain,0.2371000051498413,0.12370000034570694,0.032099999487400055,0.613099992275238,0.17229999601840973,0.04560000076889992,0.3124000132083893,0.5788000226020813,0.45570001006126404,0.001500000013038516
KAI7840455.1,Plastid,Chloroplast transit peptide,0.10220000147819519,0.04859999939799309,0.02889999933540821,0.11060000211000443,0.18719999492168427,0.9660000205039978,0.039900001138448715,0.046799998730421066,0.12409999966621399,0.02370000071823597
KAI7840476.1,Cytoplasm,Peroxisomal targeting signal,0.840499997138977,0.4821000099182129,0.0729999989271164,0.06109999865293503,0.20890000462532043,0.01899999938905239,0.2660999894142151,0.12950000166893005,0.17470000684261322,0.042100001126527786
KAI7840483.1,Cytoplasm,,0.7350999712944031,0.29580000042915344,0.27489998936653137,0.17550000548362732,0.546500027179718,0.01600000075995922,0.09629999846220016,0.05290000140666962,0.34689998626708984,0.2337000072002411
KAI7840492.1,Extracellular,Signal peptide,0.19949999451637268,0.07609999924898148,0.8136000037193298,0.2071000039577484,0.09839999675750732,0.013000000268220901,0.5559999942779541,0.49549999833106995,0.3711000084877014,0.006000000052154064
KAI7840505.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.15600000321865082,0.12970000505447388,0.34549999237060547,0.19529999792575836,0.15060000121593475,0.007199999876320362,0.5767999887466431,0.19930000603199005,0.887499988079071,0.009200000204145908
KAI7840508.1,Golgi apparatus,Transmembrane domain,0.3580999970436096,0.11819999665021896,0.08309999853372574,0.4729999899864197,0.24660000205039978,0.05220000073313713,0.3749000132083893,0.4004000127315521,0.49720001220703125,0.032600000500679016
KAI7840509.1,Cytoplasm,,0.6380000114440918,0.5167999863624573,0.041200000792741776,0.15850000083446503,0.32249999046325684,0.07919999957084656,0.10670000314712524,0.21490000188350677,0.2150000035762787,0.017000000923871994
KAI7840511.1,Plastid,Chloroplast transit peptide,0.14810000360012054,0.08640000224113464,0.03180000185966492,0.1639000028371811,0.19709999859333038,0.8758000135421753,0.009100000374019146,0.030700000002980232,0.05290000140666962,0.0032999999821186066
KAI7840521.1,Cytoplasm,Nuclear localization signal,0.7594000101089478,0.29499998688697815,0.06880000233650208,0.3961000144481659,0.19349999725818634,0.015200000256299973,0.15449999272823334,0.29490000009536743,0.4860000014305115,0.004900000058114529
KAI7840544.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.1386999934911728,0.10170000046491623,0.482699990272522,0.23090000450611115,0.11559999734163284,0.008899999782443047,0.3788999915122986,0.17059999704360962,0.89410001039505,0.0066999997943639755
KAI7840554.1,Plastid,Chloroplast transit peptide,0.10580000281333923,0.0763000026345253,0.03689999878406525,0.08709999918937683,0.24699999392032623,0.9688000082969666,0.017100000753998756,0.025100000202655792,0.060499999672174454,0.024800000712275505
KAI7840564.1,Cytoplasm,Nuclear export signal,0.5842999815940857,0.4146000146865845,0.029999999329447746,0.0843999981880188,0.14480000734329224,0.00139999995008111,0.12439999729394913,0.314300000667572,0.13230000436306,0.007000000216066837
KAI7840578.1,Cytoplasm|Mitochondrion,,0.690500020980835,0.21610000729560852,0.1906999945640564,0.23890000581741333,0.6718000173568726,0.06639999896287918,0.12080000340938568,0.06549999862909317,0.14550000429153442,0.06270000338554382
KAI7840579.1,Cytoplasm,,0.7229999899864197,0.17810000479221344,0.09600000083446503,0.24469999969005585,0.260699987411499,0.02669999934732914,0.25040000677108765,0.24230000376701355,0.4366999864578247,0.015799999237060547
KAI7840588.1,Cell membrane,Signal peptide|Transmembrane domain,0.19110000133514404,0.11420000344514847,0.17059999704360962,0.6973999738693237,0.12780000269412994,0.017999999225139618,0.2134000062942505,0.44920000433921814,0.21780000627040863,0.017000000923871994
KAI7840589.1,Cell membrane,Signal peptide|Transmembrane domain,0.19110000133514404,0.11420000344514847,0.17059999704360962,0.6973999738693237,0.12780000269412994,0.017999999225139618,0.2134000062942505,0.44920000433921814,0.21780000627040863,0.017000000923871994
KAI7840595.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.1273999959230423,0.08810000121593475,0.09560000151395798,0.41659998893737793,0.19859999418258667,0.00800000037997961,0.4406000077724457,0.7541000247001648,0.49790000915527344,0.00930000003427267
KAI7840606.1,Plastid,Chloroplast transit peptide,0.2281000018119812,0.11089999973773956,0.0674000009894371,0.09480000287294388,0.2363000065088272,0.796999990940094,0.016499999910593033,0.04360000044107437,0.11569999903440475,0.03480000048875809
KAI7840608.1,Cytoplasm|Nucleus,,0.8149999976158142,0.5376999974250793,0.025699999183416367,0.08449999988079071,0.1941000074148178,0.016100000590085983,0.22200000286102295,0.16290000081062317,0.1695999950170517,0.027400000020861626
KAI7840613.1,Plastid,,0.32820001244544983,0.1177000030875206,0.10670000314712524,0.21889999508857727,0.30799999833106995,0.5625,0.2745000123977661,0.1225999966263771,0.30469998717308044,0.037300001829862595
KAI7840615.1,Mitochondrion,Mitochondrial transit peptide,0.2831000089645386,0.10279999673366547,0.2045000046491623,0.07880000025033951,0.9049000144004822,0.05559999868273735,0.3012999892234802,0.12970000505447388,0.31700000166893005,0.23899999260902405
KAI7840620.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.1234000027179718,0.11240000277757645,0.1356000006198883,0.44190001487731934,0.15790000557899475,0.006000000052154064,0.28189998865127563,0.5383999943733215,0.3479999899864197,0.0020000000949949026
KAI7840635.1,Plastid,Chloroplast transit peptide,0.1834000051021576,0.08030000329017639,0.042899999767541885,0.16670000553131104,0.17730000615119934,0.9570000171661377,0.016499999910593033,0.03189999982714653,0.04610000178217888,0.006300000008195639
KAI7840636.1,Plastid,Chloroplast transit peptide,0.18140000104904175,0.07989999651908875,0.042500000447034836,0.16369999945163727,0.1785999983549118,0.9592999815940857,0.01590000092983246,0.03139999881386757,0.047200001776218414,0.0066999997943639755
KAI7840638.1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.219200000166893,0.0869000032544136,0.12809999287128448,0.8217999935150146,0.08540000021457672,0.010999999940395355,0.14429999887943268,0.6348000168800354,0.3140999972820282,0.02630000002682209
KAI7840653.1,Nucleus,Nuclear localization signal,0.266400009393692,0.8837000131607056,0.08730000257492065,0.03550000116229057,0.13339999318122864,0.009399999864399433,0.02160000056028366,0.00800000037997961,0.026799999177455902,0.002199999988079071
KAI7840656.1,Cytoplasm,,0.5202000141143799,0.2175000011920929,0.4546999931335449,0.09070000052452087,0.3781999945640564,0.23880000412464142,0.15150000154972076,0.3490999937057495,0.19689999520778656,0.12210000306367874
KAI7840659.1,Cytoplasm|Nucleus,,0.6703000068664551,0.5752999782562256,0.08100000023841858,0.0706000030040741,0.1437000036239624,0.0142000000923872,0.0284000001847744,0.14429999887943268,0.041099999099969864,0.03180000185966492
KAI7840665.1,Mitochondrion,Mitochondrial transit peptide,0.37040001153945923,0.18299999833106995,0.032600000500679016,0.07289999723434448,0.6966999769210815,0.07699999958276749,0.035999998450279236,0.08889999985694885,0.29660001397132874,0.07419999688863754
KAI7840670.1,Cytoplasm,,0.4797999858856201,0.4562000036239624,0.03970000147819519,0.07190000265836716,0.477400004863739,0.1145000010728836,0.13050000369548798,0.29600000381469727,0.12950000166893005,0.12389999628067017
KAI7840677.1,Cytoplasm,Peroxisomal targeting signal,0.8051000237464905,0.17550000548362732,0.43779999017715454,0.3224000036716461,0.6212999820709229,0.008700000122189522,0.11509999632835388,0.17589999735355377,0.3587999939918518,0.6115999817848206
KAI7840682.1,Cytoplasm,Nuclear localization signal,0.5604000091552734,0.516700029373169,0.043299999088048935,0.12269999831914902,0.08810000121593475,0.05939999967813492,0.2011999934911728,0.07519999891519547,0.12809999287128448,0.0024999999441206455
KAI7840683.1,Plastid,Chloroplast transit peptide,0.11900000274181366,0.09449999779462814,0.02199999988079071,0.07460000365972519,0.3864000141620636,0.9728999733924866,0.013299999758601189,0.03060000017285347,0.050200000405311584,0.025200000032782555
KAI7840689.1,Extracellular,Signal peptide,0.18490000069141388,0.14229999482631683,0.6873000264167786,0.15000000596046448,0.19580000638961792,0.18459999561309814,0.47040000557899475,0.3837999999523163,0.38510000705718994,0.0024999999441206455
KAI7840691.1,Mitochondrion|Endoplasmic reticulum,,0.41990000009536743,0.08860000222921371,0.227400004863739,0.11990000307559967,0.7218000292778015,0.33660000562667847,0.6395000219345093,0.1590999960899353,0.2985000014305115,0.1256999969482422
KAI7840693.1,Mitochondrion,Mitochondrial transit peptide,0.1315000057220459,0.10429999977350235,0.045899998396635056,0.0544000007212162,0.9541000127792358,0.1315000057220459,0.050700001418590546,0.04879999905824661,0.1216999962925911,0.03200000151991844
KAI7840705.1,Plastid,Chloroplast transit peptide,0.11230000108480453,0.07460000365972519,0.08269999921321869,0.07609999924898148,0.2102999985218048,0.9793000221252441,0.016899999231100082,0.026900000870227814,0.06319999694824219,0.009100000374019146
KAI7840706.1,Nucleus,Nuclear localization signal,0.45179998874664307,0.880299985408783,0.040800001472234726,0.026000000536441803,0.3433000147342682,0.006200000178068876,0.0414000004529953,0.03669999912381172,0.11569999903440475,0.004800000227987766
KAI7840712.1,Mitochondrion,Mitochondrial transit peptide,0.4275999963283539,0.17170000076293945,0.3343000113964081,0.09709999710321426,0.8047000169754028,0.07100000232458115,0.33649998903274536,0.18529999256134033,0.311599999666214,0.09619999676942825
KAI7840714.1,Mitochondrion,Mitochondrial transit peptide,0.32499998807907104,0.22050000727176666,0.1656000018119812,0.10199999809265137,0.7822999954223633,0.2572000026702881,0.06400000303983688,0.049800001084804535,0.08820000290870667,0.02019999921321869
KAI7840718.1,Cytoplasm,Nuclear localization signal,0.6840999722480774,0.42640000581741333,0.023000000044703484,0.125,0.17489999532699585,0.028300000354647636,0.23350000381469727,0.14880000054836273,0.17550000548362732,0.002899999963119626
KAI7840720.1,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.11569999903440475,0.13689999282360077,0.05420000106096268,0.4185999929904938,0.15049999952316284,0.007799999788403511,0.7678999900817871,0.1200999990105629,0.5629000067710876,0.0012000000569969416
KAI7840722.1,Plastid,Chloroplast transit peptide,0.12720000743865967,0.07829999923706055,0.05909999832510948,0.07940000295639038,0.2517000138759613,0.9532999992370605,0.03060000017285347,0.05380000174045563,0.09510000050067902,0.035599999129772186
KAI7840725.1,Plastid,,0.11640000343322754,0.07900000363588333,0.09960000216960907,0.23880000412464142,0.23250000178813934,0.7569000124931335,0.0940999984741211,0.04989999905228615,0.14020000398159027,0.0031999999191612005
KAI7840732.1,Mitochondrion|Endoplasmic reticulum,Mitochondrial transit peptide,0.3366999924182892,0.38960000872612,0.008899999782443047,0.26579999923706055,0.7953000068664551,0.10830000042915344,0.6444000005722046,0.313400000333786,0.314300000667572,0.01140000019222498
KAI7840743.1,Plastid,Chloroplast transit peptide,0.09570000320672989,0.052799999713897705,0.03889999911189079,0.12219999730587006,0.23029999434947968,0.9692999720573425,0.02759999968111515,0.02239999920129776,0.032999999821186066,0.02850000001490116
KAI7840744.1,Plastid,Chloroplast transit peptide,0.09399999678134918,0.050599999725818634,0.03500000014901161,0.12370000034570694,0.23639999330043793,0.9634000062942505,0.029899999499320984,0.02329999953508377,0.03739999979734421,0.026599999517202377
KAI7840748.1,Plastid,Chloroplast transit peptide,0.16200000047683716,0.05220000073313713,0.09160000085830688,0.14319999516010284,0.3314000070095062,0.9160000085830688,0.059700001031160355,0.050599999725818634,0.08500000089406967,0.014299999922513962
KAI7840750.1,Cytoplasm|Nucleus|Golgi apparatus,Nuclear localization signal|Nuclear export signal,0.707099974155426,0.5705000162124634,0.04879999905824661,0.09009999781847,0.12620000541210175,0.0012000000569969416,0.22830000519752502,0.2678000032901764,0.6952000260353088,0.0019000000320374966
KAI7840751.1,Endoplasmic reticulum,,0.31790000200271606,0.35109999775886536,0.06040000170469284,0.24719999730587006,0.49720001220703125,0.14149999618530273,0.5823000073432922,0.1467999964952469,0.14970000088214874,0.07159999758005142
KAI7840753.1,Cytoplasm,,0.5424000024795532,0.3176000118255615,0.15389999747276306,0.12960000336170197,0.3147999942302704,0.07419999688863754,0.13300000131130219,0.19589999318122864,0.13019999861717224,0.017999999225139618
KAI7840756.1,Cytoplasm,,0.6532999873161316,0.259799987077713,0.14730000495910645,0.17630000412464142,0.15410000085830688,0.2542000114917755,0.19349999725818634,0.15549999475479126,0.4296000003814697,0.0003000000142492354
KAI7840758.1,Plastid,Chloroplast transit peptide,0.09889999777078629,0.06379999965429306,0.06069999933242798,0.1597999930381775,0.18230000138282776,0.9243000149726868,0.025100000202655792,0.054499998688697815,0.11140000075101852,0.014999999664723873
KAI7840759.1,Cytoplasm|Mitochondrion,Mitochondrial transit peptide,0.5728999972343445,0.40529999136924744,0.10649999976158142,0.07829999923706055,0.652899980545044,0.23479999601840973,0.03180000185966492,0.15850000083446503,0.22509999573230743,0.02850000001490116
KAI7840764.1,Plastid,Chloroplast transit peptide,0.12939999997615814,0.06210000067949295,0.03590000048279762,0.18320000171661377,0.17640000581741333,0.9593999981880188,0.01600000075995922,0.027799999341368675,0.09489999711513519,0.0044999998062849045
KAI7840781.1,Mitochondrion|Plastid,Mitochondrial transit peptide,0.1597999930381775,0.093299999833107,0.11699999868869781,0.08609999716281891,0.6550999879837036,0.7705000042915344,0.018200000748038292,0.03799999877810478,0.12939999997615814,0.012900000438094139
KAI7840782.1,Plastid,Chloroplast transit peptide,0.26660001277923584,0.061500001698732376,0.08590000122785568,0.10339999943971634,0.16760000586509705,0.911899983882904,0.036400001496076584,0.025299999862909317,0.15279999375343323,0.029400000348687172
KAI7840789.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5946999788284302,0.5552999973297119,0.11249999701976776,0.0681999996304512,0.3102000057697296,0.015300000086426735,0.04729999974370003,0.0632999986410141,0.20509999990463257,0.0015999999595806003
KAI7840794.1,Extracellular,Signal peptide,0.22910000383853912,0.18170000612735748,0.5436999797821045,0.2903999984264374,0.335099995136261,0.3366999924182892,0.2676999866962433,0.25769999623298645,0.2694000005722046,0.14820000529289246
KAI7840796.1,Nucleus,Nuclear localization signal,0.35850000381469727,0.753600001335144,0.04560000076889992,0.06300000101327896,0.17229999601840973,0.0608999989926815,0.04780000075697899,0.02370000071823597,0.0738999992609024,0.007600000128149986
KAI7840810.1,Cytoplasm|Nucleus,Nuclear localization signal,0.8277999758720398,0.6007999777793884,0.005200000014156103,0.06859999895095825,0.20890000462532043,0.03590000048279762,0.1509000062942505,0.08370000123977661,0.1111999973654747,0.05079999938607216
KAI7840811.1,Mitochondrion,Mitochondrial transit peptide,0.4359999895095825,0.11389999836683273,0.13050000369548798,0.050999999046325684,0.6912000179290771,0.33730000257492065,0.09700000286102295,0.05810000002384186,0.2152000069618225,0.08380000293254852
KAI7840817.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.13779999315738678,0.09809999912977219,0.5985000133514404,0.2484000027179718,0.16290000081062317,0.02539999969303608,0.4474000036716461,0.17730000615119934,0.9199000000953674,0.008899999782443047
KAI7840821.1,Plastid,Chloroplast transit peptide,0.125900000333786,0.0869000032544136,0.05530000105500221,0.1688999980688095,0.2206999957561493,0.9265000224113464,0.04050000011920929,0.01889999955892563,0.0348999984562397,0.003800000064074993
KAI7840830.1,Extracellular|Lysosome/Vacuole,Signal peptide,0.14830000698566437,0.07419999688863754,0.7955999970436096,0.22470000386238098,0.06260000169277191,0.13189999759197235,0.51910001039505,0.6315000057220459,0.3158999979496002,0.011900000274181366
KAI7840842.1,Plastid,Chloroplast transit peptide,0.10289999842643738,0.07000000029802322,0.07959999889135361,0.042100001126527786,0.24549999833106995,0.9599999785423279,0.022199999541044235,0.03590000048279762,0.09350000321865082,0.04039999842643738
KAI7840847.1,Extracellular,Signal peptide,0.19709999859333038,0.1014999970793724,0.746999979019165,0.1137000024318695,0.09130000323057175,0.05590000003576279,0.31690001487731934,0.4745999872684479,0.4081999957561493,0.00139999995008111
KAI7840864.1,Plastid,Chloroplast transit peptide,0.17679999768733978,0.05609999969601631,0.09600000083446503,0.08229999989271164,0.31769999861717224,0.9685999751091003,0.029200000688433647,0.02759999968111515,0.12139999866485596,0.018699999898672104
KAI7840866.1,Endoplasmic reticulum,Signal peptide,0.16830000281333923,0.11779999732971191,0.24580000340938568,0.12139999866485596,0.07500000298023224,0.006599999964237213,0.7741000056266785,0.28369998931884766,0.23250000178813934,0.009700000286102295
KAI7840876.1,Cytoplasm,,0.7001000046730042,0.3052999973297119,0.14010000228881836,0.10869999974966049,0.2207999974489212,0.007400000002235174,0.11630000174045563,0.11150000244379044,0.2240000069141388,0.04230000078678131
KAI7840878.1,Cytoplasm|Mitochondrion,,0.6523000001907349,0.2777999937534332,0.056299999356269836,0.07460000365972519,0.6607999801635742,0.039500001817941666,0.05180000141263008,0.1598999947309494,0.04349999874830246,0.014499999582767487
KAI7840879.1,Cytoplasm,Peroxisomal targeting signal,0.3799999952316284,0.23659999668598175,0.07349999994039536,0.07259999960660934,0.34130001068115234,0.03240000084042549,0.26330000162124634,0.07090000063180923,0.0763000026345253,0.3174999952316284
KAI7840880.1,Cytoplasm,Peroxisomal targeting signal,0.41780000925064087,0.21089999377727509,0.061900001019239426,0.06920000165700912,0.3531000018119812,0.03970000147819519,0.31220000982284546,0.09189999848604202,0.10369999706745148,0.2549999952316284
KAI7840885.1,Cytoplasm,,0.7566999793052673,0.14409999549388885,0.19820000231266022,0.27090001106262207,0.5828999876976013,0.025800000876188278,0.10740000009536743,0.17000000178813934,0.1492999941110611,0.04490000009536743
KAI7840907.1,Cytoplasm,Nuclear export signal,0.8187000155448914,0.3003999888896942,0.02019999921321869,0.17149999737739563,0.4560000002384186,0.02449999935925007,0.1453000009059906,0.26809999346733093,0.218299999833107,0.0142000000923872
KAI7840908.1,Cytoplasm,Peroxisomal targeting signal,0.8375999927520752,0.21469999849796295,0.15039999783039093,0.03269999846816063,0.4921000003814697,0.20010000467300415,0.14830000698566437,0.05050000175833702,0.10909999907016754,0.15000000596046448
KAI7840913.1,Cytoplasm,Nuclear localization signal,0.6686000227928162,0.33079999685287476,0.04820000007748604,0.12860000133514404,0.21899999678134918,0.007699999958276749,0.1518000066280365,0.1736000031232834,0.3871999979019165,0.00139999995008111
KAI7840922.1,Cytoplasm,Nuclear localization signal,0.6255000233650208,0.3319000005722046,0.15800000727176666,0.2442999929189682,0.08349999785423279,0.013000000268220901,0.09610000252723694,0.1882999986410141,0.1339000016450882,0.001500000013038516
KAI7840923.1,Cytoplasm,Nuclear localization signal,0.6265000104904175,0.335099995136261,0.16120000183582306,0.26989999413490295,0.08860000222921371,0.012600000016391277,0.0917000025510788,0.16910000145435333,0.12039999663829803,0.0017000000225380063
KAI7840931.1,Cytoplasm,,0.670199990272522,0.29269999265670776,0.14079999923706055,0.1559000015258789,0.3330000042915344,0.027699999511241913,0.12359999865293503,0.1168999969959259,0.3628999888896942,0.009399999864399433
KAI7840937.1,Endoplasmic reticulum,Signal peptide,0.26179999113082886,0.20800000429153442,0.11100000143051147,0.16820000112056732,0.34389999508857727,0.03500000014901161,0.6884999871253967,0.0908999964594841,0.1868000030517578,0.24959999322891235
KAI7840944.1,Endoplasmic reticulum,Transmembrane domain,0.15700000524520874,0.21940000355243683,0.04540000110864639,0.37790000438690186,0.24729999899864197,0.005400000140070915,0.6064000129699707,0.23000000417232513,0.3540000021457672,0.002899999963119626
KAI7840948.1,Extracellular,Signal peptide,0.1143999993801117,0.03539999946951866,0.8580999970436096,0.1914999932050705,0.1598999947309494,0.021900000050663948,0.4000000059604645,0.4968999922275543,0.43209999799728394,0.008700000122189522
KAI7840949.1,Cytoplasm,Nuclear export signal,0.6567999720573425,0.5241000056266785,0.0568000003695488,0.2387000024318695,0.29190000891685486,0.00860000029206276,0.27880001068115234,0.120899997651577,0.164000004529953,0.0024999999441206455
KAI7840953.1,Cytoplasm,Nuclear localization signal,0.7157999873161316,0.49300000071525574,0.013399999588727951,0.028699999675154686,0.10520000010728836,0.007300000172108412,0.12210000306367874,0.026100000366568565,0.09549999982118607,0.0575999990105629
KAI7840956.1,Cytoplasm,,0.5630999803543091,0.10580000281333923,0.17270000278949738,0.13729999959468842,0.4066999852657318,0.02290000021457672,0.3767000138759613,0.05570000037550926,0.5676000118255615,0.10689999908208847
KAI7840964.1,Mitochondrion,Mitochondrial transit peptide,0.46939998865127563,0.31869998574256897,0.20819999277591705,0.018699999898672104,0.802299976348877,0.2264000028371811,0.07559999823570251,0.07519999891519547,0.04659999907016754,0.06859999895095825
KAI7840974.1,Nucleus,Nuclear localization signal,0.2937000095844269,0.881600022315979,0.1193000003695488,0.046300001442432404,0.3312999904155731,0.003000000026077032,0.08760000020265579,0.010499999858438969,0.07289999723434448,0.000699999975040555
KAI7840975.1,Plastid,Chloroplast transit peptide,0.32510000467300415,0.07069999724626541,0.13950000703334808,0.05550000071525574,0.24240000545978546,0.8442999720573425,0.06069999933242798,0.017899999395012856,0.07169999927282333,0.0071000000461936
KAI7840984.1,Cell membrane,Signal peptide,0.42820000648498535,0.15330000221729279,0.34610000252723694,0.550599992275238,0.10360000282526016,0.019899999722838402,0.09860000014305115,0.2694000005722046,0.19509999454021454,0.013100000098347664
KAI7840986.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5389000177383423,0.6970999836921692,0.04740000143647194,0.08799999952316284,0.060499999672174454,0.016499999910593033,0.3490000069141388,0.33709999918937683,0.43059998750686646,0.0034000000450760126
KAI7840990.1,Mitochondrion,Mitochondrial transit peptide,0.13840000331401825,0.06960000097751617,0.07259999960660934,0.09489999711513519,0.9409000277519226,0.05299999937415123,0.04190000146627426,0.04809999838471413,0.121799997985363,0.008299999870359898
KAI7840998.1,Cytoplasm,,0.7297000288963318,0.33079999685287476,0.04749999940395355,0.11710000038146973,0.38359999656677246,0.11309999972581863,0.31060001254081726,0.11580000072717667,0.23849999904632568,0.007799999788403511
KAI7841008.1,Cytoplasm,,0.729200005531311,0.3264000117778778,0.28529998660087585,0.17219999432563782,0.5561000108718872,0.008200000040233135,0.07970000058412552,0.3982999920845032,0.21369999647140503,0.014399999752640724
KAI7841014.1,Nucleus,Nuclear localization signal,0.2896000146865845,0.9110999703407288,0.11980000138282776,0.04740000143647194,0.1679999977350235,0.0013000000035390258,0.06790000200271606,0.012500000186264515,0.07800000160932541,0.0013000000035390258
KAI7841017.1,Plastid,Chloroplast transit peptide,0.1525000035762787,0.09640000015497208,0.019500000402331352,0.09009999781847,0.20569999516010284,0.9900000095367432,0.029100000858306885,0.02500000037252903,0.042899999767541885,0.005100000184029341
KAI7841018.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.2669999897480011,0.16680000722408295,0.1550000011920929,0.41609999537467957,0.3116999864578247,0.02410000003874302,0.39730000495910645,0.44510000944137573,0.44110000133514404,0.011300000362098217
KAI7841021.1,Cell membrane,Transmembrane domain,0.4636000096797943,0.2037000060081482,0.039900001138448715,0.6154999732971191,0.20890000462532043,0.022099999710917473,0.4203000068664551,0.4848000109195709,0.48989999294281006,0.013700000010430813
KAI7841030.1,Cytoplasm,,0.5713000297546387,0.4672999978065491,0.07680000364780426,0.0568000003695488,0.2924000024795532,0.016699999570846558,0.18490000069141388,0.17329999804496765,0.2037000060081482,0.010400000028312206
KAI7841034.1,Nucleus,Nuclear localization signal,0.21690000593662262,0.8844000101089478,0.05460000038146973,0.05480000004172325,0.5008999705314636,0.03350000083446503,0.10679999738931656,0.018300000578165054,0.09359999746084213,0.0007999999797903001
KAI7841040.1,Cytoplasm,,0.7368000149726868,0.26030001044273376,0.33799999952316284,0.05909999832510948,0.2815000116825104,0.29350000619888306,0.01600000075995922,0.19529999792575836,0.05609999969601631,0.005400000140070915
KAI7841041.1,Endoplasmic reticulum,,0.18880000710487366,0.17980000376701355,0.05779999867081642,0.07880000025033951,0.35010001063346863,0.05220000073313713,0.7566999793052673,0.24740000069141388,0.25850000977516174,0.04529999941587448
KAI7841046.1,Plastid,Chloroplast transit peptide,0.3756999969482422,0.1542000025510788,0.037300001829862595,0.11270000040531158,0.2547999918460846,0.5877000093460083,0.04500000178813934,0.07240000367164612,0.0934000015258789,0.013000000268220901
KAI7841059.1,Plastid,Chloroplast transit peptide,0.1379999965429306,0.066600002348423,0.026599999517202377,0.08799999952316284,0.16619999706745148,0.9607999920845032,0.02850000001490116,0.055799998342990875,0.10100000351667404,0.02329999953508377
KAI7841060.1,Cytoplasm|Nucleus,,0.5968000292778015,0.5985000133514404,0.029899999499320984,0.08309999853372574,0.21649999916553497,0.025499999523162842,0.21649999916553497,0.14219999313354492,0.07010000199079514,0.000699999975040555
KAI7841070.1,Mitochondrion,Mitochondrial transit peptide,0.15119999647140503,0.09309999644756317,0.07559999823570251,0.06390000134706497,0.9376999735832214,0.24969999492168427,0.02889999933540821,0.04580000042915344,0.09910000115633011,0.09000000357627869
KAI7841076.1,Cell membrane,Transmembrane domain,0.08860000222921371,0.0731000006198883,0.1071000024676323,0.5498999953269958,0.17239999771118164,0.01080000028014183,0.45590001344680786,0.4869999885559082,0.35190001130104065,0.0020000000949949026
KAI7841084.1,Mitochondrion|Plastid,Mitochondrial transit peptide,0.10369999706745148,0.09709999710321426,0.18240000307559967,0.08070000261068344,0.6480000019073486,0.8391000032424927,0.009499999694526196,0.01720000058412552,0.19110000133514404,0.011699999682605267
KAI7841086.1,Plastid,,0.15209999680519104,0.08399999886751175,0.09690000116825104,0.18379999697208405,0.17069999873638153,0.6935999989509583,0.13009999692440033,0.24120000004768372,0.19470000267028809,0.02630000002682209
KAI7841087.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.19120000302791595,0.13210000097751617,0.14640000462532043,0.21729999780654907,0.20200000703334808,0.3167000114917755,0.251800000667572,0.385699987411499,0.3375999927520752,0.06859999895095825
